"lang","trialid","ianum","ia","total_rt","gaze_rt","firstfix_rt","model_ia","freq","surp","ent","model","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_ent","prev2_ent"
"gr",1,99,"σε",224.714285714286,214,214,"σε",0.011,1.50258692205999,4.92682552337646,"mgpt_lc",2,3.29573417162669,3.24688692082514,0.000214,0.00398,9,3,6.28961804509163,3.70020484924316
"gr",1,100,"άλλη,",256.032258064516,217.870967741935,195.58064516129,"άλλη,",0.000513,4.91436690546308,3.84427567687817,"mgpt_lc",5,1.50258692205999,3.29573417162669,0.011,0.000214,2,9,4.92682552337646,6.28961804509163
"gr",1,101,"από",270.318181818182,249.636363636364,234.227272727273,"από",0.0115,6.91395596441621,5.51080179214478,"mgpt_lc",3,4.91436690546308,1.50258692205999,0.000513,0.011,5,2,3.84427567687817,4.92682552337646
"gr",1,102,"ένα",351.851851851852,276.703703703704,244,"ένα",0.00389,3.52046776687157,4.44074440002441,"mgpt_lc",3,6.91395596441621,4.91436690546308,0.0115,0.000513,3,5,5.51080179214478,3.84427567687817
"gr",1,103,"όραμα",321.09375,244.03125,225.71875,"όραμα",1.62e-05,10.5866123031306,8.60606441274285,"mgpt_lc",5,3.52046776687157,6.91395596441621,0.00389,0.0115,3,3,4.44074440002441,5.51080179214478
"gr",1,104,"σε",223,223,223,"σε",0.011,0.59430849206202,2.431321144104,"mgpt_lc",2,10.5866123031306,3.52046776687157,1.62e-05,0.00389,5,3,8.60606441274285,4.44074440002441
"gr",1,105,"άλλο",350.363636363636,301.515151515152,233.181818181818,"άλλο",0.000537,2.496864739352,2.01787782460451,"mgpt_lc",4,0.59430849206202,10.5866123031306,0.011,1.62e-05,2,5,2.431321144104,8.60606441274285
"gr",1,106,"και",224.666666666667,189.5,179.444444444444,"και",0.0324,2.48926612963729,2.07937407493591,"mgpt_lc",3,2.496864739352,0.59430849206202,0.000537,0.011,4,2,2.01787782460451,2.431321144104
"gr",1,107,"η",225.866666666667,203.6,203.6,"η",0.0174,4.88807380188386,3.79243993759155,"mgpt_lc",1,2.48926612963729,2.496864739352,0.0324,0.000537,3,4,2.07937407493591,2.01787782460451
"gr",1,108,"μετάβαση",356.971428571429,276.857142857143,218.914285714286,"μετάβαση",1.23e-05,6.7512313228243,8.26721784379333,"mgpt_lc",8,4.88807380188386,2.48926612963729,0.0174,0.0324,1,3,3.79243993759155,2.07937407493591
"gr",1,109,"από",254,213.9375,193.5625,"από",0.0115,0.624416029314838,2.46609354019165,"mgpt_lc",3,6.7512313228243,4.88807380188386,1.23e-05,0.0174,8,1,8.26721784379333,3.79243993759155
"gr",1,110,"την",247.47619047619,233.714285714286,224.47619047619,"την",0.0162,2.79232683234431,3.79777669906616,"mgpt_lc",3,0.624416029314838,6.7512313228243,0.0115,1.23e-05,3,8,2.46609354019165,8.26721784379333
"gr",1,111,"εφηβεία",328.548387096774,260.967741935484,218.774193548387,"εφηβεία",6.76e-06,10.6435694636757,9.00488557480276,"mgpt_lc",7,2.79232683234431,0.624416029314838,0.0162,0.0115,3,3,3.79777669906616,2.46609354019165
"gr",1,112,"στην",222.555555555556,210,195.055555555556,"στην",0.00776,1.84297926013268,2.70894503593445,"mgpt_lc",4,10.6435694636757,2.79232683234431,6.76e-06,0.0162,7,3,9.00488557480276,3.79777669906616
"gr",1,113,"ενηλικίωση.",419.705882352941,403.058823529412,246.088235294118,"ενηλικίωση.",2.04e-06,4.46134564202494,5.67556941974908,"mgpt_lc",11,1.84297926013268,10.6435694636757,0.00776,6.76e-06,4,7,2.70894503593445,9.00488557480276
"gr",1,114,"Ως",254.333333333333,237.583333333333,220.916666666667,"Ως",0.00135,6.74058516690864,4.48221795633435,"mgpt_lc",2,4.46134564202494,1.84297926013268,2.04e-06,0.00776,11,4,5.67556941974908,2.70894503593445
"gr",1,115,"αποτέλεσμα,",504.388888888889,379,155.916666666667,"αποτέλεσμα,",0.00024,8.34562949878233,8.4608793258667,"mgpt_lc",11,6.74058516690864,4.46134564202494,0.00135,2.04e-06,2,11,4.48221795633435,5.67556941974908
"gr",1,116,"ο",211.166666666667,211.166666666667,211.166666666667,"ο",0.0138,2.11962428506702,5.136634349823,"mgpt_lc",1,8.34562949878233,6.74058516690864,0.00024,0.00135,11,2,8.4608793258667,4.48221795633435
